1544158800000,Cha,Den
1544158800000,Det,Phi
1544158800000,Orl,Ind
1544158800000,Bkn,Tor
1544158800000,Cle,Sac
1544158800000,Chi,OKC
1544158800000,NO,Mem
1544158800000,SA,LAL
1544158800000,Pho,Mia
1544158800000,Mil,GS
1544245200000,Dal,Hou
1544245200000,Ind,Sac
1544245200000,Atl,Den
1544245200000,Cle,Was
1544245200000,NY,Bkn
1544245200000,Chi,Bos
1544245200000,Mem,LAL
1544245200000,Por,Min
1544245200000,LAC,Mia
1544331600000,Det,NO
1544331600000,Tor,Mil
1544331600000,SA,Uta
1544331600000,NY,Cha
1544418000000,Ind,Was
1544418000000,Phi,Det
1544418000000,Bos,NO
1544418000000,Chi,Sac
1544418000000,Mil,Cle
1544418000000,OKC,Uta
1544418000000,Dal,Orl
1544418000000,Den,Mem
1544418000000,Pho,LAC
1544418000000,GS,Min
1544418000000,LAL,Mia
1544504400000,Hou,Por
1544504400000,SA,Pho
1544504400000,LAC,Tor
1544590800000,Cha,Det
1544590800000,Cle,NY
1544590800000,Ind,Mil
1544590800000,Phi,Bkn
1544590800000,Was,Bos
1544590800000,Mem,Por
1544590800000,NO,OKC
1544590800000,Dal,Atl
1544590800000,Uta,Mia
1544590800000,Sac,Min
1544590800000,GS,Tor
1544677200000,Hou,LAL
1544677200000,SA,LAC
1544677200000,Orl,Chi
1544677200000,Pho,Dal
1544763600000,Bos,Atl
1544763600000,Cha,NY
1544763600000,Bkn,Was
1544763600000,Cle,Mil
1544763600000,Phi,Ind
1544763600000,Mem,Mia
1544763600000,Den,OKC
1544763600000,Por,Tor
1544763600000,Sac,GS
1544850000000,Orl,Uta
1544850000000,Cha,LAL
1544850000000,Det,Bos
1544850000000,Mem,Hou
1544850000000,SA,Chi
1544850000000,OKC,LAC
1544850000000,Pho,Min
1544936400000,Bkn,Atl
1544936400000,Cle,Phi
1544936400000,Ind,NY
1544936400000,Was,LAL
1544936400000,Dal,Sac
1544936400000,NO,Mia
1544936400000,Den,Tor
1545022800000,Det,Mil
1545022800000,NY,Pho
